Unnamed: 0,id,title,username,participants,datestamp,checked
,1223507492,Илья Яшин,YashinIlya,9633,2022-07-23 20:53:36.082167,False
,1752733587,Радиоактивный снег,radioactivesnow,2481,2022-07-23 20:55:31.445108,False
,1558459571,Нашая Хваля,nashaja_hvala,987,2022-07-23 20:56:28.922112,False
,1176362236,Пра людзей. Беларусь,praludzej,292,2022-07-23 20:59:52.868511,False
,1104711965,КАСКАД Live,kascadlive,650,2022-07-23 21:03:41.885623,False
,1142057873,Думаць Беларусь,methodology_by,951,2022-07-23 21:04:26.599981,False
,1376815011,Новая газета,novaya_pishet,386947,2022-07-23 21:04:34.127327,False
,1401316394,Табакерка,tabakerka_by,1214,2022-07-23 21:04:35.225595,False
,1274444292,ИНСАЙДЕР,belaseit,20111,2022-07-23 21:04:49.154798,False
,1216376970,УМОВЫ МОВЫ,umovymovy,1090,2022-07-23 21:05:02.631254,False
,1411917783,СТАЧКОМ ГРОДНО,stachcomgrodno,493,2022-07-23 21:05:09.836758,False
,1419022755,Voices From Belarus,voicesfromBelarus,579,2022-07-23 21:05:12.611528,False
,1472875255,Klaskouski,klaskouski,2616,2022-07-23 21:05:18.639853,False
,1202855475,Ой Вей Новости,oiveynews,10915,2022-07-23 21:05:18.886327,False
,1005739800,Meduza Breaking,meduzapro,10686,2022-07-23 21:05:22.607390,False
,1005031786,Телеканал Дождь,tvrain,414119,2022-07-23 21:05:22.826693,False
,1263255925,Avtozak LIVE,avtozaklive,47093,2022-07-23 21:05:26.649330,False
,1407110521,Типичная Беларусь,tpbela,49101,2022-07-23 21:05:32.058091,False
,1292332838,ВАЖНО,vazhno_channel,389,2022-07-23 21:05:33.982655,False
,1394050290,Раньше всех. Ну почти.,bbbreaking,1055945,2022-07-23 21:05:38.977319,False
,1321480758,Фотографы против / Photographers against,,811,2022-07-23 21:05:39.208336,False
,1344691172,ЖЮ Breaking,lifeytnews,36756,2022-07-23 21:05:41.205910,False
,1248243388,Хай так TV,hajtaktv,459,2022-07-23 21:06:23.517302,False
,1416724006,Коллективное хозяйство,kollektivnoe,107,2022-07-23 21:06:46.906154,False
,1326260010,Знаменитые белорусы,moustacher,1069,2022-07-23 21:07:25.485959,False
,1318227812,J:МОРС,j_mors,2655,2022-07-23 21:07:43.380409,False
,1532477659,Filiżanka,filizankanews,11685,2022-07-23 21:07:44.409180,False
,1188504025,Antijournalist,antijournal,336,2022-07-23 21:10:12.904494,False
,1267454773,Вожык. Самиздат,vozhik_samizdat,522,2022-07-23 21:10:20.129601,False
,1141942601,РБ к пиву,rbkpivu,514,2022-07-23 21:10:22.796696,False
,1164579846,"KYKY, вам письмо",kykynews,237,2022-07-23 21:10:24.020799,False
,1373882138,МГЛУ за Свободу,MSLUstud,1225,2022-07-23 21:10:51.946211,False
,1484075331,Источник,srctruth,126,2022-07-23 21:10:54.934472,False
,1129103094,ТАЛЕР. НОВОСТИ.,talernews,3336,2022-07-23 21:11:28.800902,False
,1214048016,Uchoose.info,uchooseinfo,1899,2022-07-23 21:12:17.306804,False
,1184824094,Третя Сила,The3rdForceUA,67803,2022-07-23 21:12:17.528882,False
,1717239172,Лига Свободных Наций / Free Nations League,League_FN,951,2022-07-23 21:12:17.774328,False
,1770725532,☠️СПЕЦПІДРОЗДІЛ «KRAKEN»☠️,kraken_kha,28834,2022-07-23 21:12:17.993222,False
,1711827182,Олена Зеленська | Olena Zelenska,FirstLadyOfUkraine,64644,2022-07-23 21:12:18.214993,False
,1305722586,ТСН новини / ТСН.ua,TCH_channel,859149,2022-07-23 21:12:19.279649,False
,1103019812,Шиповник | НИКОЛАЕВ,shipovnikmedia,4943,2022-07-23 21:12:20.028606,False
,1792659030,OSINT Бджоли,osintbees,3404,2022-07-23 21:12:20.268293,False
,1686012322,Головнокомандувач ЗСУ,CinCAFU,102409,2022-07-23 21:12:20.621973,False
,1533666894,72 ОМБр ім.Чорних Запорожців,ombr72,16518,2022-07-23 21:12:21.668753,False
,1661474564,UKRAINIAN MILITANT,ukrainian_militant,37489,2022-07-23 21:12:21.889908,False
,1261746950,AZERBAIJANI ARMED FORCES (AAF) 24/7,military_az,37459,2022-07-23 21:12:22.135208,False
,1792312281,Генеральний штаб ЗСУ,GeneralStaffZSU,20688,2022-07-23 21:12:24.074786,False
,1719419939,DIGITAL BUREAU OF INVESTIGATIONS,DigitalBureauOfInvestigations,1534,2022-07-23 21:12:24.331349,False
,1328477048,Ukrmemes mine problemes,UkrMemesmineproblemes,24119,2022-07-23 21:12:25.257001,False
,1115690634,24 канал,chanel24,150758,2022-07-23 21:12:25.477683,False
,1621282905,Комитет солдатских матерей свободной России,KomSoldMatRos,3354,2022-07-23 21:12:26.501848,False
,1161283843,СтратКом ЗСУ / AFU StratCom,AFUStratCom,30317,2022-07-23 21:12:26.991697,False
,1296224042,Служба безпеки України,SBUkr,474135,2022-07-23 21:12:29.851490,False
,1234806023,ДвіЩ,dvish_alive,83163,2022-07-23 21:12:30.917191,False
,1211257735,Мінцифра,mintsyfra,48536,2022-07-23 21:12:31.817161,False
,1193450264,Маріупольська міська рада,mariupolrada,71603,2022-07-23 21:12:32.812944,False
,1721372338,Сили Спеціальних Операцій ЗС України,ukr_sof,46960,2022-07-23 21:12:34.461421,False
,1223955273,Повітряні Сили ЗС України / Air Force of the Armed Forces of Ukraine,kpszsu,23708,2022-07-23 21:12:35.624944,False
,1607996359,Igor Smelyansky/Ігор Смілянський,igorsmelyansky,45198,2022-07-23 21:12:35.910928,False
,1370262848,Український тиждень,tyzhdenUA,3259,2022-07-23 21:12:37.388721,False
,1322643330,Демократична Сокира | D7 NEWS,D7_channel,49947,2022-07-23 21:12:39.643215,False
,1347565249,День Піхоти,den_pihoty,7299,2022-07-23 21:12:46.371125,False
,1318734754,Guildhall,guildhall,2297,2022-07-23 21:12:46.613013,False
,1606301574,Головне управління розвідки МО України,DIUkraine,168315,2022-07-23 21:12:47.877802,False
,1741908695,128 Бригада,brigade128,4755,2022-07-23 21:12:49.226220,False
,1298665935,Соловьиный Помёт,slvn_pomet,300019,2022-07-23 21:12:49.446993,False
,1551993831,Андрющенко Time,andriyshTime,15232,2022-07-23 21:12:49.672072,False
,1450944899,Информационный навигатор,infonavigatorukraine,2587,2022-07-23 21:12:50.811912,False
,1746773816,Іgor Slavin,Slavin_Igor,85,2022-07-23 21:12:51.027897,False
,1327335089,Война онлайн|War online,online_war,8545,2022-07-23 21:12:51.255321,False
,1222633586,FEDOROV,zedigital,156842,2022-07-23 21:12:52.024871,False
,1128083841,АЗОВ - Маріуполь,polkazov,406946,2022-07-23 21:12:53.204841,False
,1601539815,#НЕТВОЙНE | UKRAINE,killpukin,48400,2022-07-23 21:12:53.448286,False
,1251903857,Свободный Идель-Урал / Free Idel-Ural,FreeIdelUral,823,2022-07-23 21:12:55.538312,False
,1318802260,Анатолій Штірліц,a_shtirlitz,148181,2022-07-23 21:12:56.821551,False
,1199360700,Труха⚡️Украина,truexanewsua,2115971,2022-07-23 21:12:57.152743,False
,1351220173,⚔️БРАТЧУК,Bratchuk_Sergey,75568,2022-07-23 21:12:57.477522,False
,1206076820,Хуевый Херсон🇺🇦,hueviyherson,330324,2022-07-23 21:12:59.737722,False
,1606733727,UKRAINIAN ARMED FORCES,military_u,7503,2022-07-23 21:13:02.761960,False
,1310074115,Russian Field | Социология,russian_field_soc,1914,2022-07-23 21:13:02.980620,False
,1730542789,УЖВ NEWS,uaguard,1450,2022-07-23 21:13:03.800858,False
,1478095454,ULTIMO MONDO OBSCURA,ultimomondobscura,10353,2022-07-23 21:13:04.758054,False
,1283524369,Жесть Белгород,zhest_belgorod,216408,2022-07-23 21:13:06.083605,False
,1131949279,Железное перо,zheleznoe_pero,12785,2022-07-23 21:13:07.283579,False
,1067414761,«Повернись живим» Фонд допомоги армії,savelifeua,17611,2022-07-23 21:13:08.176875,False
,1199589394,ТрО «АЗОВ» Дніпро 🇺🇦,azov_dnipro,12274,2022-07-23 21:13:09.283789,False
,1217585523,Приморский вазелин,primvazelin,14723,2022-07-23 21:13:09.498401,False
,1181797148,Андрій Білецький,BiletskyAndriy,82651,2022-07-23 21:13:09.721151,False
,1723142468,БезОпасный Репост: канал,bezopasnyirepost,3539,2022-07-23 21:13:10.697634,False
,1688286398,НАХІБА🇺🇦,nahiba_media,169,2022-07-23 21:13:11.588480,False
,1771195632,Збройні Сили України. Війна з окупантами,zsuwar,79317,2022-07-23 21:13:14.669788,False
,1771781790,Маршал 🔥✊️🇺🇦,marshalvdv,91383,2022-07-23 21:13:18.002271,False
,1328033131,Авто Белгород,avto_belgorod31,2387,2022-07-23 21:13:19.141803,False
,1121761130,АрміяINFORM,armyofukraine,9921,2022-07-23 21:13:19.373180,False
,1677003375,Bochkala_WAR,bochkala_war,26762,2022-07-23 21:13:19.612204,False
,1134948258,Новинач,novinach,140455,2022-07-23 21:13:19.828490,False
,1011817559,Мілітарний,milinua,38111,2022-07-23 21:13:20.057340,False
,1072265320,Евгений Вольнов,prankota_ch,133658,2022-07-23 21:13:21.172250,False
,1719067836,Igor Zakharenko,feeriatravel,8786,2022-07-23 21:13:21.399029,False
,1452778151,Кругозор,krugozor_news,30471,2022-07-23 21:13:24.590299,False
,1666236124,Чили и Ко Харьков 👁,chilli_1654,33383,2022-07-23 21:13:26.548037,False
,1198589840,Реальная Война | Украина,voynareal,1126652,2022-07-23 21:13:27.185475,False
,1166688248,Константин Рыженко - Журналист [Херсон],jurnko,37454,2022-07-23 21:13:29.453479,False
,1344328240,Данило Гетманцев,getmantsevdanil,13905,2022-07-23 21:13:30.278083,False
,1361808774,Останній Блокпост 🛡,LastBP,103980,2022-07-23 21:13:32.190783,False
,1788828284,Sumy Defense,sumydefense,5817,2022-07-23 21:13:33.416579,False
,1051500113,Denis Sexy IT 🤖,denissexy,46253,2022-07-23 21:13:35.295618,False
,1184105666,"Олег Синєгубов, голова Харківської ОДА",synegubov,162362,2022-07-23 21:13:35.517971,False
,1635848013,ОПЕРАТИВНІ НОВИНИ.,ukropernews,72902,2022-07-23 21:13:36.320071,False
,1149277960,Шрайк Ньюс,ShrikeNews,46923,2022-07-23 21:13:37.391076,False
,1246502139,🇺🇦 Київська обласна військова адміністрація,kyivoda,114886,2022-07-23 21:13:37.610017,False
,1767825089,Міністерство оборони України,ministry_of_defense_ua,31481,2022-07-23 21:13:38.182088,False
,1310389206,Погляд Приходька,NazarPrykhodkoPlus,12612,2022-07-23 21:13:39.230785,False
,1682216432,Сухопутні війська ЗС України / Land forces of Ukraine🇺🇦,landforcesofukraine,45173,2022-07-23 21:13:39.547012,False
,1255117279,Типичный Херсон,kherson_typical,30823,2022-07-23 21:13:39.777584,False
,1260680132,Енергоатом 🇺🇦,energoatom_ua,22831,2022-07-23 21:13:41.447440,False
,1538276074,Око України | Eye of Ukraine 🇺🇦,eyeofukraine,3182,2022-07-23 21:13:41.896459,False
,1220026215,Недоторкані,nedotorkani,13054,2022-07-23 21:13:42.117341,False
,1280273449,Ukraine NOW,UkraineNow,999798,2022-07-23 21:13:42.802114,False
,1494129232,ZAXID.NET,zaxidnet,8929,2022-07-23 21:13:43.027925,False
,1058013363,Цензор.НЕТ,censor_net,127744,2022-07-23 21:13:43.258486,False
,1411641646,⚔️Добровольці Божої Чоти⚔️ | #УкрТґ,kozakgyluntv,3040,2022-07-23 21:13:48.593013,False
,1632105643,Свидетель Украины,UkrainianWitness,81780,2022-07-23 21:13:48.815044,False
,1287553604,Телеканал Дом,dom_channel,11443,2022-07-23 21:13:49.557697,False
,1300585975,Пиковый Туз ♠️,pikoviytuz,20044,2022-07-23 21:13:49.934967,False
,1262034892,Shevchenko Playboy Ukraine,ShevchenkoPlayboy,6214,2022-07-23 21:13:51.196798,False
,1118187722,Знай UA,znajua_channel,63313,2022-07-23 21:13:51.416777,False
,1061098805,Київ Оперативний | Kyiv Operative,kyivoperativ,341986,2022-07-23 21:13:51.985232,False
,1260197616,УКРАЇНА ПОНАД УСЕ!!!,mytnycyatapodatkova,14421,2022-07-23 21:13:53.089112,False
,1283178270,Obozrevatel.ua,uaobozrevatel,73794,2022-07-23 21:13:53.357175,False
,1310684301,ResourceNET | Info,ResourceNETinfo,1213,2022-07-23 21:13:53.614832,False
,1505325840,"Це AMES: коментарі, оцінки, погляди",middle_east_review,1238,2022-07-23 21:13:54.344598,False
,1186921499,Clash Report,ClashReport,15877,2022-07-23 21:13:55.238864,False
,1202335895,Roman Donik,romandonik,27265,2022-07-23 21:13:55.472819,False
,1478822614,1ADAT,IADAT,39630,2022-07-23 21:13:55.700356,False
,1056677387,Українська Волонтерська Служба,VolunteerCountry,71652,2022-07-23 21:13:56.351025,False
,1156923789,Дзяніс Івашын (Dzianis Ivashyn),dzianisivashyn,102,2022-07-23 21:14:05.162484,False
,1236279204,Ганущин (official),ganushchyn,520,2022-07-23 21:14:06.116217,False
,1198797113,RUH8,ruheight,9423,2022-07-23 21:14:08.212891,False
,1399551925,Новини України | Війни,social_net_news,3874,2022-07-23 21:14:11.223607,False
,1391018628,Вже поправився,valerii_markus,75927,2022-07-23 21:14:15.078003,False
,1187371033,📡 📡 Записки охотника. 📡 📡,Radioskaner,22565,2022-07-23 21:14:15.328231,False
,1189465087,Барахолка ТАКТИКА (купівля/продаж)🇺🇦🇺🇦🇺🇦,onlytactical,16750,2022-07-23 21:14:24.268784,False
,1040035816,Крым.Реалии,krymrealii,9055,2022-07-23 21:14:29.325363,False
,1035605562,#ЧЕРГОВИЙПОКРАЇНІ,on_duty,2710,2022-07-23 21:14:30.120900,False
,1149975227,Усы Пескова,Sandymustache,260797,2022-07-23 21:14:30.332122,False
,1676373000,Ситуация следующая,smthnhappend,45,2022-07-23 21:14:43.330865,False
,1759803411,Варшава 36.6,warsaw366,6304,2022-07-23 21:14:48.200766,False
,1059815658,Лентач,lentachold,444272,2022-07-23 21:14:49.166853,False
,1492154493,Комиксы Анахорета,anahoretcomics,3022,2022-07-23 21:14:49.396007,False
,1003852983,Znak.com,znakcom,36266,2022-07-23 21:14:51.419685,False
,1479891080,Виртуальный Брест новости,virtualbrestnews,11372,2022-07-23 21:15:10.445790,False
,1055502199,Чылік,chilikto,14242,2022-07-23 21:16:26.689313,False
,1423216791,Секретный канал,thissecretchannel,2498,2022-07-23 21:17:22.609253,False
,1240916950,40 мемов с котами,memeswithcats,820,2022-07-23 21:17:34.409514,False
,1010320269,Полыхание усиливается,dvdhomak,7564,2022-07-23 21:18:06.134169,False
,1132803594,Телеканал Дрожь,tvraine,4366,2022-07-23 21:18:08.065138,False
,1507060487,Вольныя паштоўкі | Volnyja pashtouki,v_pashtouki,61,2022-07-23 21:18:54.479496,False
,1227088086,Беларускі ПЭН,PENBelarus,529,2022-07-23 21:19:22.658886,False
,1164022149,Віцебская Вясна,vicspring,159,2022-07-23 21:19:33.553988,False
,1186635379,Август2020,august2020by,2109,2022-07-23 21:19:55.605090,False
,1255169928,"Гуманизм, вашу мать!",humanconstanta,332,2022-07-23 21:20:04.535540,False
,1264745724,Кожны Дзень,belarusdaily_org,154,2022-07-23 21:20:06.660042,False
,1492067621,Naviny,naviny_by,2310,2022-07-23 21:20:22.026122,False
,1485189670,Беларусь ЗА перемены 🇺🇦,mmaslouski,517,2022-07-23 21:20:22.942923,False
,1172331060,Европейская Беларусь 🇪🇺,eu_by,914,2022-07-23 21:20:23.181549,False
,1212871072,Рудабельская паказуха,rudapaka,966,2022-07-23 21:20:25.845877,False
,1409981717,Барометр рэвалюцыі,svezhyvecer,320,2022-07-23 21:20:32.923808,False
,1386813134,м,mf_mensk,4,2022-07-23 21:20:34.868418,False
,1149046377,Come here: образовательные ивенты в Беларуси и не только,ComehereMinsk,1931,2022-07-23 21:20:35.102795,False
,1161936964,ENOT TV,Enotmedia,64,2022-07-23 21:20:38.824057,False
,1105364742,Народный репортер,narodnyreporter,487,2022-07-23 21:20:42.909675,False
,1714598647,Post-Rudzik,post_rudzik,1884,2022-07-23 21:20:55.536279,False
,1694259671,Мирослав из БГМ,immiraslau,15,2022-07-23 21:21:23.210412,False
,1508760366,БГМ Гость,bgmvideo1,1,2022-07-23 21:21:34.945655,False
,1170728310,ЧКБ Могилёв и область,BlackBookMogilev,755,2022-07-23 21:22:34.797387,False
,1128132452,Newgrodno.by - Свежие новости Гродно,newgrodno,17104,2022-07-23 21:24:00.925029,False
,1430505543,РБ LIVE 🔥,LIVE_BY,873,2022-07-23 21:24:46.628088,False
,1468715774,a_chtung_2,a_chtung_2,2189,2022-07-23 21:24:48.935942,False
,1395348266,Мой коронавирус,covid_19_in_my_family,354,2022-07-23 21:24:51.695494,False
,1495801011,🤒 COVID- 39.1,karantin_minsk,362,2022-07-23 21:24:54.694704,False
,1158994721,F,iandcovid19,125,2022-07-23 21:24:55.635552,False
,1005684212,Илья Варламов,varlamov,390341,2022-07-23 21:24:55.854782,False
,1415502365,давайпака,davaipaka,372,2022-07-23 21:25:20.712397,False
,1135439744,Все о Репортаже,areporterPRO,515,2022-07-23 21:25:28.688976,False
,1135021433,WarGonzo,wargonzo,1019383,2022-07-23 21:30:11.201009,False
,1057084781,Euroгadio,euroradiofm,123,2022-07-23 21:30:53.530955,False
,1455863933,Министерство обороны Республики Беларусь,modmilby,13123,2022-07-23 21:30:54.003476,False
,1256160183,Афиша,afishatutby,8085,2022-07-23 21:33:10.698984,False
,1354483136,Martsinovich Theatre,martsinovch_theatre,590,2022-07-23 21:35:18.660824,False
,1320421910,Kinorama,kinoramaby,350,2022-07-23 21:35:19.991812,False
,1504268378,StopRussiaChannel | MRIYA ENG,stoprussiachanneleng,311,2022-07-23 21:35:34.284953,False
,1257590176,CyberpoliceUA,CyberpolUA,22383,2022-07-23 21:35:34.514721,False
,1473001998,Національна поліція України 🇺🇦,UA_National_Police,112841,2022-07-23 21:35:46.726306,False
,1181169156,Реальный Киев | Новости Украина 🇺🇦,kievreal1,647412,2022-07-23 21:35:47.374196,False
,1487972624,Нет войне в Украине!,fake_diya,2341,2022-07-23 21:35:47.622738,False
,1173934846,Прэса БНР,bnr1918,180,2022-07-23 21:35:52.074666,False
,1283758407,Арт Вандроўня,ArtVandrownia,983,2022-07-23 21:35:53.054594,False
,1204147180,К28,kamanda28,70,2022-07-23 21:35:53.401014,False
,1253415143,Мариуполь сейчас 🇺🇦,mariupolnow,192371,2022-07-23 21:35:55.285758,False
,1262711722,Ёшкин Крот,eshkinkrot,204368,2022-07-23 21:35:55.516143,False
,1299801163,Протестная Россия,pr_russia,73969,2022-07-23 21:35:56.652880,False
,1096463945,НЕЗЫГАРЬ,russica2,411337,2022-07-23 21:35:57.440354,False
,1382842129,SOTA,sotaproject,46402,2022-07-23 21:35:57.754040,False
,1354575665,Грузия на русском,life_in_georgia,981,2022-07-23 21:35:58.761945,False
,1296802367,ГОРДОН,gordonuacom,107570,2022-07-23 21:35:58.984512,False
,1575455238,Oyan⏰Qazaq,oyanqazaq22,580,2022-07-23 21:36:00.012587,False
,1249510014,БАСЕ,basekz,63453,2022-07-23 21:36:00.273718,False
,1188997171,Город Глуповъ,veraafanasyeva,178026,2022-07-23 21:36:01.329988,False
,1304133468,МК Belarus,mkbelar,263,2022-07-23 21:36:01.575493,False
,1596728733,Коршун над Минском,korshun_nad_minskom,104,2022-07-23 21:36:06.622696,False
,1560598694,🎤 Zvereva’s Station,zverevasstation,4883,2022-07-23 21:36:06.954120,False
,1362847910,Наша Нива,nasha_niva,1746,2022-07-23 21:36:07.968764,False
,1141000548,Канал 1+1 📺 Офіційна сторінка,OnePlusOneChannel,2731,2022-07-23 21:36:10.910333,False
,1390326628,ГОЛОС ИЗРАИЛЯ,VoiceOfIsrael,20886,2022-07-23 21:36:13.099031,False
,1596253373,ОВД-Инфо LIVE,ovdinfolive,30196,2022-07-23 21:36:16.274491,False
,1650430981,KUCHER,StanislavKucher,28390,2022-07-23 21:36:16.497977,False
,1234886121,Вертикаль,vert_i_call,120860,2022-07-23 21:36:16.714748,False
,1418828646,ШЕПЕЛИН,ilyashepelin,49205,2022-07-23 21:36:17.578043,False
,1261568352,Навальный,navalny,280775,2022-07-23 21:36:19.754927,False
,1137794223,Евгений Ройзман официальный канал,roizmanev,83733,2022-07-23 21:36:23.134983,False
,1787051249,Novaya Gazeta. Europe,novaya_europe,111374,2022-07-23 21:36:24.344787,False
,1755586141,Беларусы з Украінай,belarusyzaukrainu,926,2022-07-23 21:36:24.564248,False
,1700501351,ASTRA,astrapress,33145,2022-07-23 21:36:24.820401,False
,1407024676,Батумчик 🌴,batumchik,3345,2022-07-23 21:36:25.072555,False
,1317026494,🇺🇦 Україна 24 | Новини | Факти,ukrainenew20,10310,2022-07-23 21:36:25.984294,False
,1141631276,Антискрепа,antiskrepa,91228,2022-07-23 21:36:26.262852,False
,1281112385,Бабель,babel,60221,2022-07-23 21:36:27.344568,False
,1409920010,Киев Ирпень Буча Гостомель,kyiv_politycnyi,122407,2022-07-23 21:36:27.623397,False
,1090854396,Можем объяснить,mozhemobyasnit,133765,2022-07-23 21:36:28.866832,False
,1318121726,RN — Заморожен,russianexta,16227,2022-07-23 21:36:29.212859,False
,1683768702,Скоро Война,skoro_voina,12477,2022-07-23 21:36:29.433385,False
,1162061405,Сетевые Свободы,NetFreedomsProject,38998,2022-07-23 21:36:29.673899,False
,1555110835,Комітет Спротиву /// Resistance Committee,theblackheadquarter,4850,2022-07-23 21:36:30.558346,False
,1058935338,настоящий Низовцев,Nizovtsev,5446,2022-07-23 21:36:30.804851,False
,1693072592,Утро Февраля,rosanticenter,26312,2022-07-23 21:36:31.073708,False
,1143890211,Девочка с феноменальной памятью,kyiv161,1192,2022-07-23 21:36:32.861341,False
,1476431517,ГРОМ,sprava_groma,11227,2022-07-23 21:36:33.085740,False
,1778270318,Полигон.медиа,poligonpoligonmedia,7078,2022-07-23 21:36:33.968821,False
,1184533053,NORS /на русском,nors_RU,2493,2022-07-23 21:36:34.201377,False
,1140836556,Activatica.org,activatica,4997,2022-07-23 21:36:34.441561,False
,1184122942,Журнал «Холод»,holodmedia,43288,2022-07-23 21:36:34.677475,False
,1408544118,Команда Пивоварова,freepivovarov,31553,2022-07-23 21:36:34.911733,False
,1452100343,7х7 — Горизонтальная Россия,horizontal_russia,11854,2022-07-23 21:36:35.151265,False
,1424765827,Филин. Оперативная аналитика и публицистика,FilinBy,1103,2022-07-23 21:36:45.399448,False
,1153747038,Yury Drakakhrust,bigidon,503,2022-07-23 21:36:46.686327,False
,1188598720,baunovhaus,baunovhaus,25979,2022-07-23 21:36:48.192487,False
,1314659790,Ігар Тышкевіч,slavic_brotherhood,6717,2022-07-23 21:36:50.371826,False
,1091975480,Как бы Mikhail Vinogradov,Vinogradov74,8495,2022-07-23 21:36:54.564649,False
,1601182797,ABBA - Ассоциация беларусского бизнеса за рубежом,abbabusiness,1289,2022-07-23 21:36:55.991284,False
,1629152484,Выток | WeTalk,wetalk_media,90,2022-07-23 21:36:56.295171,False
,1440060911,forstrategy,forstrategy,2571,2022-07-23 21:36:58.223727,False
,1253726375,Галоўнае. Каротка. Раз на дзень,halounaje,712,2022-07-23 21:39:10.314434,False
,1411800920,Пра музыку і накшталт. MC Алесь Наваборскі,mcnavaborski,476,2022-07-23 21:40:07.462225,False
,1097401079,Горячие Новости,Real_Hot,9854,2022-07-23 21:44:05.036742,False
,1216303585,Би-2,b2band,22631,2022-07-23 21:44:26.452127,False
,1762917410,art VOLNA,artVOLNA,106,2022-07-23 21:45:31.991584,False
,1739898096,Дзікае Паляванне,dzikaeplvn,698,2022-07-23 21:45:40.207914,False
,1227769643,Легион «Свобода России»,legionoffreedom,72002,2022-07-23 21:46:03.266293,False
,1374836870,Доктор Комаровский,dr_komarovskiy,186796,2022-07-23 21:46:32.272569,False
,1501975328,Kit,getkit,24707,2022-07-23 21:46:33.239051,False
,1299777238,Крама,krama_app,290,2022-07-23 21:46:35.338304,False
,1545282673,Новая Беларусь в Литве,newbelarusinlt,1225,2022-07-23 21:46:47.096684,False
,1183389186,KIRILL AND FRIENDS,KirillandhisFriends,24164,2022-07-23 21:47:08.683800,False
,1087873119,RUTUBE. Главное.,rutube,25303,2022-07-23 21:47:28.724817,False
,1778680267,Курс Эльвиры,moneyelvira,7501,2022-07-23 21:47:29.645790,False
,1115468824,Лента дня,lentadnya,163394,2022-07-23 21:47:39.486238,False
,1099350027,BRIEF,rusbrief,230685,2022-07-23 21:47:40.519445,False
,1796510941,Ukraine NOW [Russia],ukrainenowrussia,698328,2022-07-23 21:47:49.470908,False
,1228673426,Сбер,sberbank,483408,2022-07-23 21:47:57.494280,False
,1759745417,Вовин бункер,vovinbynker,4021,2022-07-23 21:48:00.637529,False
,1031569976,vc.ru,vcnews,81816,2022-07-23 21:48:03.600824,False
,1011280703,Альфа-Банк,AlfaBank,498254,2022-07-23 21:48:07.704033,False
,1006503122,Durov's Channel,durov,657658,2022-07-23 21:48:08.806239,False
,1239637320,Oleg Torbosov,TorbosovLife,43908,2022-07-23 21:48:09.600490,False
,1339965543,ЧП Україна Війна,UkrainaCHP,127984,2022-07-23 21:48:15.768254,False
,1151465034,Сестры Груздевы,champignonss,133,2022-07-23 21:48:16.981357,False
,1400780958,Социо,socio_news,6904,2022-07-23 21:48:29.249382,False
,1542383899,Evening Prophet,eveningprophet,516,2022-07-23 21:48:29.530228,False
,1248687648,Івэнты ЦНІ,reshape2022,77,2022-07-23 21:48:29.783864,False
,1654389015,Беларусь. Экспертиза,belarusexpertise,183,2022-07-23 21:48:30.031926,False
,1086146322,Украинский Институт Политики,uiamp,3113,2022-07-23 21:48:30.291644,False
,1483827949,Опросы показывают обратное,levada_center,3699,2022-07-23 21:48:30.524325,False
,1560574688,ВЕСТНИКИ,vestniki_by,394,2022-07-23 21:48:34.364982,False
,1296999128,Суполка беларускіх пісьменнікаў,lit_bel,939,2022-07-23 21:48:34.605526,False
,1237466344,еЗдоровье,ehealth_by,3262,2022-07-23 21:48:36.229166,False
,1504042253,Христиане против войны!,shaltnotkill,1143,2022-07-23 21:48:36.494712,False
,1151407785,RAZAM e.V. - Belarusische Gemeinschaft,belarusrazam_info,577,2022-07-23 21:48:36.742057,False
,1358862750,Экодом,ecohomeminsk,507,2022-07-23 21:48:36.973214,False
,1222223847,Международный Комитет по расследованию пыток в Беларуси 2020,torturesbelarus2020,201,2022-07-23 21:48:37.247350,False
,1436492768,Беларусы Одессы,adesa_bel,248,2022-07-23 21:48:43.920607,False
,1186447661,Razam - Новостной Канал,razamnews,998,2022-07-23 21:48:46.331552,False
,1451201840,Хранители,guardians_belarus,760,2022-07-23 21:48:47.334655,False
,1362454881,Free Belarus Center 🇺🇦,freebelaruscenter,2172,2022-07-23 21:48:48.316738,False
,1328573374,RAZAM Дапамога беларускiм уцекачам,razam_refugee_help,187,2022-07-23 21:48:50.226942,False
,1606049683,ДЕНЬГИ💰,dengy_segodnya,1059,2022-07-23 21:48:55.612813,False
,1405303803,Україна 24,ukraina24tv,442823,2022-07-23 21:48:55.833830,False
,1398874313,Спорт Сегодня,sport_segodnya,954,2022-07-23 21:48:56.061656,False
,1296252131,⚒ Новости ФК «Шахтер»,fcshakhtar_news,5967,2022-07-23 21:49:11.876829,False
,1533507575,DB,displaced_person,305,2022-07-23 21:49:15.774696,False
,1205510925,Life Сегодня,segodnya_lifestyle,4115,2022-07-23 21:50:05.003126,False
,1649115704,валерьянка АРЕСТОВИЧА,valeraarest,10938,2022-07-23 21:50:24.025721,False
,1711854867,Михайло Подоляк,M_Podolyak,77609,2022-07-23 21:50:41.913015,False
,1440814963,Денис Шмигаль Прем‘єр-міністр України,Denys_Smyhal,17292,2022-07-23 21:50:57.937907,False
,1266264792,Ірина Верещук,vereshchuk_iryna,22853,2022-07-23 21:51:04.886896,False
